date P ETpot Qrain_Nwp Qrain_Pbh Qdrain_Nwp Qdrain_Pbh GWL_Nwp GWL_P GWL_Bh
1973021403  0.372 0.000  0.000  0.092 0.090 0.145 472 433 496
1973021406  0.048 0.029  0.000  0.307 0.093 0.146 471 433 496
1973021409  1.149 0.170  0.000  0.395 0.096 0.147 471 432 496
1973021412  1.200 0.247  0.000  3.745 0.096 0.147 471 432 496
1973021415  0.200 0.055  0.000  1.617 0.097 0.150 471 432 496
1973021418  0.193 0.000  0.000  0.437 0.098 0.151 471 432 496
1973021421  0.000 0.000  0.000  0.102 0.098 0.155 471 432 496
1973021500  0.000 0.000  0.000  0.093 0.098 0.157 470 431 496
1973021503  0.000 0.000  0.000  0.099 0.098 0.160 470 431 496
1973021506  0.000 0.043  0.000  0.000 0.098 0.159 470 431 495
1973021509  0.000 0.181  0.000  0.000 0.097 0.160 469 431 495
1973021512  0.000 0.254  0.000  0.103 0.097 0.162 469 431 495
1973021515  0.000 0.022  0.000  0.086 0.096 0.162 470 431 495
1973021518  0.000 0.000  0.000  0.145 0.095 0.161 470 431 496
1973021521  0.000 0.000  0.000  0.600 0.094 0.162 471 431 496
1973021600  0.000 0.000  0.000  0.000 0.093 0.165 471 431 497
1973021603  0.000 0.000  0.000  0.000 0.093 0.165 472 431 497
1973021606  0.000 0.055  0.000  0.000 0.092 0.166 473 431 497
1973021609  0.000 0.283  0.000  0.000 0.091 0.164 474 431 498
1973021612  0.000 0.307  0.000  0.000 0.091 0.163 474 431 498
1973021615  0.000 0.055  0.000  0.000 0.090 0.179 475 431 499
1973021618  0.000 0.000  0.000  0.000 0.090 0.183 476 431 500
1973021621  0.000 0.000  0.000  0.000 0.089 0.181 476 431 500
1973021700  0.000 0.000  0.000  0.000 0.088 0.182 476 431 501
1973021703  0.000 0.000  0.000  0.000 0.088 0.181 477 431 502
1973021706  0.680 0.022  0.000  0.010 0.088 0.180 477 431 502
1973021709  0.817 0.074  0.000  0.732 0.088 0.180 477 431 500
1973021712  0.676 0.096  0.000  0.232 0.087 0.179 477 431 498
1973021715  0.120 0.007  0.000  0.105 0.088 0.178 477 431 498
1973021718  0.000 0.000  0.000  0.235 0.088 0.178 476 431 498
1973021721  0.000 0.000  0.000  0.000 0.088 0.177 476 431 499
